SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description,DaysToCollect,DaysToPay,DaysToCollect_avg_DSO,DaysToPay_avg_DPO,InventoryTurnover
SALE00893,CUST076,2025-06-11,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,30,284.49,TXN00893,2025-06-11,Cash Inflow,120360,Operating Activities,Transaction 893,34,34,34.0,34.0,30
SALE00934,CUST076,2025-07-22,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,240,429.87,TXN00934,2025-07-22,Cash Inflow,5890,Financing Activities,Transaction 934,34,34,34.0,34.0,240
SALE00950,CUST076,2025-08-07,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,70,413.25,TXN00950,2025-08-07,Cash Inflow,38890,Investing Activities,Transaction 950,34,34,34.0,34.0,70
SALE00981,CUST076,2025-09-07,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,340,134.45,TXN00981,2025-09-07,Cash Outflow,11610,Operating Activities,Transaction 981,34,34,34.0,34.0,340
SALE00046,CUST033,2023-02-15,2023-09-27,2023-03-13,38304.8,42288.35,2023-10-23,240,364.97,TXN00046,2023-02-15,Cash Outflow,20384,Operating Activities,Transaction 46,-198,-198,-198.0,-198.0,240
SALE00196,CUST033,2023-07-15,2023-09-27,2023-03-13,38304.8,42288.35,2023-10-23,168,329.54,TXN00196,2023-07-15,Cash Outflow,156984,Investing Activities,Transaction 196,-198,-198,-198.0,-198.0,168
SALE00499,CUST033,2024-05-13,2023-09-27,2023-03-13,38304.8,42288.35,2023-10-23,112,291.83,TXN00499,2024-05-13,Cash Inflow,40528,Investing Activities,Transaction 499,-198,-198,-198.0,-198.0,112
SALE00048,CUST008,2023-02-17,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,351,108.18,TXN00048,2023-02-17,Cash Inflow,228800,Financing Activities,Transaction 48,-39,-39,-39.0,-39.0,351
SALE00072,CUST008,2023-03-13,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,559,120.51,TXN00072,2023-03-13,Cash Outflow,164749,Investing Activities,Transaction 72,-39,-39,-39.0,-39.0,559
SALE00225,CUST008,2023-08-13,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,26,283.49,TXN00225,2023-08-13,Cash Outflow,252655,Financing Activities,Transaction 225,-39,-39,-39.0,-39.0,26
SALE00254,CUST008,2023-09-11,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,78,369.12,TXN00254,2023-09-11,Cash Inflow,35347,Operating Activities,Transaction 254,-39,-39,-39.0,-39.0,78
SALE00291,CUST008,2023-10-18,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,104,224.7,TXN00291,2023-10-18,Cash Inflow,189280,Investing Activities,Transaction 291,-39,-39,-39.0,-39.0,104
SALE00462,CUST008,2024-04-06,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,637,308.16,TXN00462,2024-04-06,Cash Inflow,153023,Operating Activities,Transaction 462,-39,-39,-39.0,-39.0,637
SALE00517,CUST008,2024-05-31,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,442,301.2,TXN00517,2024-05-31,Cash Outflow,47918,Investing Activities,Transaction 517,-39,-39,-39.0,-39.0,442
SALE00734,CUST008,2025-01-03,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,130,334.89,TXN00734,2025-01-03,Cash Outflow,147862,Operating Activities,Transaction 734,-39,-39,-39.0,-39.0,130
SALE00826,CUST008,2025-04-05,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,13,32.79,TXN00826,2025-04-05,Cash Outflow,68887,Investing Activities,Transaction 826,-39,-39,-39.0,-39.0,13
SALE00834,CUST008,2025-04-13,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,156,368.9,TXN00834,2025-04-13,Cash Outflow,159185,Operating Activities,Transaction 834,-39,-39,-39.0,-39.0,156
SALE00973,CUST008,2025-08-30,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,169,372.44,TXN00973,2025-08-30,Cash Inflow,244543,Investing Activities,Transaction 973,-39,-39,-39.0,-39.0,169
SALE00050,CUST037,2023-02-19,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,266,360.31,TXN00050,2023-02-19,Cash Outflow,38332,Operating Activities,Transaction 50,330,330,330.0,330.0,266
SALE00213,CUST037,2023-08-01,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,217,298.06,TXN00213,2023-08-01,Cash Inflow,21630,Financing Activities,Transaction 213,330,330,330.0,330.0,217
SALE00250,CUST037,2023-09-07,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,91,71.61,TXN00250,2023-09-07,Cash Inflow,94339,Investing Activities,Transaction 250,330,330,330.0,330.0,91
SALE00283,CUST037,2023-10-10,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,238,496.74,TXN00283,2023-10-10,Cash Outflow,45157,Operating Activities,Transaction 283,330,330,330.0,330.0,238
SALE00540,CUST037,2024-06-23,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,168,348.89,TXN00540,2024-06-23,Cash Outflow,113022,Operating Activities,Transaction 540,330,330,330.0,330.0,168
SALE00561,CUST037,2024-07-14,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,133,215.1,TXN00561,2024-07-14,Cash Outflow,37471,Financing Activities,Transaction 561,330,330,330.0,330.0,133
SALE00683,CUST037,2024-11-13,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,63,62.89,TXN00683,2024-11-13,Cash Inflow,109564,Investing Activities,Transaction 683,330,330,330.0,330.0,63
SALE00809,CUST037,2025-03-19,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,210,205.43,TXN00809,2025-03-19,Cash Outflow,39088,Investing Activities,Transaction 809,330,330,330.0,330.0,210
SALE00989,CUST037,2025-09-15,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,49,331.09,TXN00989,2025-09-15,Cash Outflow,47152,Investing Activities,Transaction 989,330,330,330.0,330.0,49
SALE00051,CUST063,2023-02-20,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,198,285.75,TXN00051,2023-02-20,Cash Inflow,79650,Financing Activities,Transaction 51,11,11,11.0,11.0,198
SALE00144,CUST063,2023-05-24,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,138,31.39,TXN00144,2023-05-24,Cash Outflow,81078,Financing Activities,Transaction 144,11,11,11.0,11.0,138
SALE00352,CUST063,2023-12-18,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,12,70.38,TXN00352,2023-12-18,Cash Inflow,76788,Financing Activities,Transaction 352,11,11,11.0,11.0,12
SALE00367,CUST063,2024-01-02,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,30,322.61,TXN00367,2024-01-02,Cash Outflow,94968,Financing Activities,Transaction 367,11,11,11.0,11.0,30
SALE00402,CUST063,2024-02-06,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,240,341.16,TXN00402,2024-02-06,Cash Outflow,104520,Investing Activities,Transaction 402,11,11,11.0,11.0,240
SALE00551,CUST063,2024-07-04,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,288,208.35,TXN00551,2024-07-04,Cash Inflow,21402,Investing Activities,Transaction 551,11,11,11.0,11.0,288
SALE00587,CUST063,2024-08-09,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,144,478.55,TXN00587,2024-08-09,Cash Outflow,10512,Financing Activities,Transaction 587,11,11,11.0,11.0,144
SALE00702,CUST063,2024-12-02,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,114,407.76,TXN00702,2024-12-02,Cash Outflow,11334,Operating Activities,Transaction 702,11,11,11.0,11.0,114
SALE00724,CUST063,2024-12-24,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,108,380.57,TXN00724,2024-12-24,Cash Inflow,46722,Operating Activities,Transaction 724,11,11,11.0,11.0,108
SALE00785,CUST063,2025-02-23,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,270,353.12,TXN00785,2025-02-23,Cash Outflow,73200,Investing Activities,Transaction 785,11,11,11.0,11.0,270
SALE00867,CUST063,2025-05-16,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,210,220.03,TXN00867,2025-05-16,Cash Inflow,56904,Investing Activities,Transaction 867,11,11,11.0,11.0,210
SALE00874,CUST063,2025-05-23,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,144,377.15,TXN00874,2025-05-23,Cash Inflow,107208,Financing Activities,Transaction 874,11,11,11.0,11.0,144
SALE00962,CUST063,2025-08-19,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,186,163.89,TXN00962,2025-08-19,Cash Inflow,27654,Operating Activities,Transaction 962,11,11,11.0,11.0,186
SALE00964,CUST063,2025-08-21,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,216,411.44,TXN00964,2025-08-21,Cash Inflow,94878,Operating Activities,Transaction 964,11,11,11.0,11.0,216
SALE00969,CUST063,2025-08-26,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,72,52.72,TXN00969,2025-08-26,Cash Outflow,12360,Investing Activities,Transaction 969,11,11,11.0,11.0,72
SALE00056,CUST035,2023-02-25,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,170,54.67,TXN00056,2023-02-25,Cash Outflow,149890,Operating Activities,Transaction 56,196,196,196.0,196.0,170
SALE00090,CUST035,2023-03-31,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,290,377.09,TXN00090,2023-03-31,Cash Outflow,170210,Investing Activities,Transaction 90,196,196,196.0,196.0,290
SALE00095,CUST035,2023-04-05,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,180,246.35,TXN00095,2023-04-05,Cash Outflow,60690,Investing Activities,Transaction 95,196,196,196.0,196.0,180
SALE00103,CUST035,2023-04-13,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,410,50.43,TXN00103,2023-04-13,Cash Outflow,176440,Financing Activities,Transaction 103,196,196,196.0,196.0,410
SALE00247,CUST035,2023-09-04,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,370,265.65,TXN00247,2023-09-04,Cash Inflow,74880,Financing Activities,Transaction 247,196,196,196.0,196.0,370
SALE00620,CUST035,2024-09-11,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,410,485.67,TXN00620,2024-09-11,Cash Inflow,116220,Operating Activities,Transaction 620,196,196,196.0,196.0,410
SALE00747,CUST035,2025-01-16,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,480,354.44,TXN00747,2025-01-16,Cash Inflow,144130,Financing Activities,Transaction 747,196,196,196.0,196.0,480
SALE00756,CUST035,2025-01-25,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,180,350.75,TXN00756,2025-01-25,Cash Outflow,150590,Operating Activities,Transaction 756,196,196,196.0,196.0,180
SALE00786,CUST035,2025-02-24,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,420,297.05,TXN00786,2025-02-24,Cash Inflow,42410,Financing Activities,Transaction 786,196,196,196.0,196.0,420
SALE00788,CUST035,2025-02-26,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,20,351.86,TXN00788,2025-02-26,Cash Outflow,44980,Operating Activities,Transaction 788,196,196,196.0,196.0,20
SALE00792,CUST035,2025-03-02,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,300,427.84,TXN00792,2025-03-02,Cash Outflow,106770,Investing Activities,Transaction 792,196,196,196.0,196.0,300
SALE00883,CUST035,2025-06-01,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,40,437.35,TXN00883,2025-06-01,Cash Inflow,178430,Investing Activities,Transaction 883,196,196,196.0,196.0,40
SALE00058,CUST005,2023-02-27,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,261,232.31,TXN00058,2023-02-27,Cash Inflow,97713,Financing Activities,Transaction 58,55,55,55.0,55.0,261
SALE00146,CUST005,2023-05-26,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,387,20.22,TXN00146,2023-05-26,Cash Inflow,77850,Financing Activities,Transaction 146,55,55,55.0,55.0,387
SALE00170,CUST005,2023-06-19,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,27,307.03,TXN00170,2023-06-19,Cash Outflow,119448,Operating Activities,Transaction 170,55,55,55.0,55.0,27
SALE00614,CUST005,2024-09-05,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,99,61.63,TXN00614,2024-09-05,Cash Outflow,114138,Investing Activities,Transaction 614,55,55,55.0,55.0,99
SALE00658,CUST005,2024-10-19,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,324,200.44,TXN00658,2024-10-19,Cash Inflow,85545,Financing Activities,Transaction 658,55,55,55.0,55.0,324
SALE00680,CUST005,2024-11-10,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,234,141.97,TXN00680,2024-11-10,Cash Outflow,133074,Operating Activities,Transaction 680,55,55,55.0,55.0,234
SALE00768,CUST005,2025-02-06,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,333,402.67,TXN00768,2025-02-06,Cash Outflow,136692,Financing Activities,Transaction 768,55,55,55.0,55.0,333
SALE00879,CUST005,2025-05-28,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,117,489.25,TXN00879,2025-05-28,Cash Inflow,83538,Financing Activities,Transaction 879,55,55,55.0,55.0,117
SALE00059,CUST060,2023-02-28,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,36,269.87,TXN00059,2023-02-28,Cash Inflow,158886,Operating Activities,Transaction 59,-228,-228,-228.0,-228.0,36
SALE00295,CUST060,2023-10-22,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,126,435.76,TXN00295,2023-10-22,Cash Outflow,90090,Financing Activities,Transaction 295,-228,-228,-228.0,-228.0,126
SALE00328,CUST060,2023-11-24,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,360,265.4,TXN00328,2023-11-24,Cash Inflow,52857,Investing Activities,Transaction 328,-228,-228,-228.0,-228.0,360
SALE00372,CUST060,2024-01-07,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,405,95.64,TXN00372,2024-01-07,Cash Outflow,127215,Operating Activities,Transaction 372,-228,-228,-228.0,-228.0,405
SALE00390,CUST060,2024-01-25,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,423,272.33,TXN00390,2024-01-25,Cash Inflow,177804,Investing Activities,Transaction 390,-228,-228,-228.0,-228.0,423
SALE00575,CUST060,2024-07-28,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,108,326.58,TXN00575,2024-07-28,Cash Inflow,18216,Financing Activities,Transaction 575,-228,-228,-228.0,-228.0,108
SALE00692,CUST060,2024-11-22,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,351,374.28,TXN00692,2024-11-22,Cash Outflow,78318,Operating Activities,Transaction 692,-228,-228,-228.0,-228.0,351
SALE00757,CUST060,2025-01-26,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,378,375.5,TXN00757,2025-01-26,Cash Outflow,154809,Operating Activities,Transaction 757,-228,-228,-228.0,-228.0,378
SALE00845,CUST060,2025-04-24,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,225,365.33,TXN00845,2025-04-24,Cash Inflow,168363,Investing Activities,Transaction 845,-228,-228,-228.0,-228.0,225
SALE00892,CUST060,2025-06-10,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,81,473.85,TXN00892,2025-06-10,Cash Inflow,140121,Financing Activities,Transaction 892,-228,-228,-228.0,-228.0,81
SALE00951,CUST060,2025-08-08,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,45,112.78,TXN00951,2025-08-08,Cash Inflow,127161,Investing Activities,Transaction 951,-228,-228,-228.0,-228.0,45
SALE00060,CUST046,2023-03-01,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,70,18.75,TXN00060,2023-03-01,Cash Inflow,34041,Operating Activities,Transaction 60,92,92,92.0,92.0,70
SALE00191,CUST046,2023-07-10,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,315,208.46,TXN00191,2023-07-10,Cash Inflow,88893,Investing Activities,Transaction 191,92,92,92.0,92.0,315
SALE00234,CUST046,2023-08-22,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,182,98.21,TXN00234,2023-08-22,Cash Outflow,48783,Operating Activities,Transaction 234,92,92,92.0,92.0,182
SALE00318,CUST046,2023-11-14,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,161,408.75,TXN00318,2023-11-14,Cash Inflow,41356,Financing Activities,Transaction 318,92,92,92.0,92.0,161
SALE00460,CUST046,2024-04-04,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,168,396.07,TXN00460,2024-04-04,Cash Inflow,57001,Investing Activities,Transaction 460,92,92,92.0,92.0,168
SALE00654,CUST046,2024-10-15,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,147,303.28,TXN00654,2024-10-15,Cash Inflow,113925,Operating Activities,Transaction 654,92,92,92.0,92.0,147
SALE00963,CUST046,2025-08-20,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,126,134.62,TXN00963,2025-08-20,Cash Outflow,96306,Financing Activities,Transaction 963,92,92,92.0,92.0,126
SALE00995,CUST046,2025-09-21,2023-09-06,2023-12-07,26529.85,30986.059999999998,2023-12-20,105,115.61,TXN00995,2025-09-21,Cash Outflow,119294,Financing Activities,Transaction 995,92,92,92.0,92.0,105
SALE00062,CUST048,2023-03-03,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,110,154.14,TXN00062,2023-03-03,Cash Inflow,197571,Financing Activities,Transaction 62,139,139,139.0,139.0,110
SALE00077,CUST048,2023-03-18,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,176,222.29,TXN00077,2023-03-18,Cash Outflow,81939,Operating Activities,Transaction 77,139,139,139.0,139.0,176
SALE00102,CUST048,2023-04-12,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,55,442.44,TXN00102,2023-04-12,Cash Outflow,74294,Financing Activities,Transaction 102,139,139,139.0,139.0,55
SALE00135,CUST048,2023-05-15,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,154,300.71,TXN00135,2023-05-15,Cash Inflow,141834,Investing Activities,Transaction 135,139,139,139.0,139.0,154
SALE00241,CUST048,2023-08-29,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,132,346.12,TXN00241,2023-08-29,Cash Outflow,74063,Operating Activities,Transaction 241,139,139,139.0,139.0,132
SALE00344,CUST048,2023-12-10,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,319,270.81,TXN00344,2023-12-10,Cash Outflow,178970,Operating Activities,Transaction 344,139,139,139.0,139.0,319
SALE00375,CUST048,2024-01-10,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,341,387.27,TXN00375,2024-01-10,Cash Inflow,102245,Financing Activities,Transaction 375,139,139,139.0,139.0,341
SALE00584,CUST048,2024-08-06,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,385,310.9,TXN00584,2024-08-06,Cash Outflow,140932,Operating Activities,Transaction 584,139,139,139.0,139.0,385
SALE00635,CUST048,2024-09-26,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,297,337.0,TXN00635,2024-09-26,Cash Outflow,152999,Operating Activities,Transaction 635,139,139,139.0,139.0,297
SALE00794,CUST048,2025-03-04,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,143,194.69,TXN00794,2025-03-04,Cash Outflow,17996,Financing Activities,Transaction 794,139,139,139.0,139.0,143
SALE00919,CUST048,2025-07-07,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,143,283.33,TXN00919,2025-07-07,Cash Outflow,102113,Operating Activities,Transaction 919,139,139,139.0,139.0,143
SALE00948,CUST048,2025-08-05,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,297,55.58,TXN00948,2025-08-05,Cash Outflow,11572,Operating Activities,Transaction 948,139,139,139.0,139.0,297
SALE00063,CUST006,2023-03-04,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,136,456.8,TXN00063,2023-03-04,Cash Inflow,71416,Financing Activities,Transaction 63,32,32,32.0,32.0,136
SALE00387,CUST006,2024-01-22,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,48,125.27,TXN00387,2024-01-22,Cash Inflow,17160,Operating Activities,Transaction 387,32,32,32.0,32.0,48
SALE00419,CUST006,2024-02-23,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,320,312.41,TXN00419,2024-02-23,Cash Outflow,46392,Operating Activities,Transaction 419,32,32,32.0,32.0,320
SALE00537,CUST006,2024-06-20,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,272,393.52,TXN00537,2024-06-20,Cash Outflow,137800,Operating Activities,Transaction 537,32,32,32.0,32.0,272
SALE00555,CUST006,2024-07-08,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,56,246.0,TXN00555,2024-07-08,Cash Inflow,96440,Financing Activities,Transaction 555,32,32,32.0,32.0,56
SALE00746,CUST006,2025-01-15,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,72,120.46,TXN00746,2025-01-15,Cash Outflow,46360,Operating Activities,Transaction 746,32,32,32.0,32.0,72
SALE00758,CUST006,2025-01-27,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,312,491.16,TXN00758,2025-01-27,Cash Inflow,23168,Investing Activities,Transaction 758,32,32,32.0,32.0,312
SALE00771,CUST006,2025-02-09,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,208,156.73,TXN00771,2025-02-09,Cash Inflow,6896,Operating Activities,Transaction 771,32,32,32.0,32.0,208
SALE00852,CUST006,2025-05-01,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,368,20.8,TXN00852,2025-05-01,Cash Outflow,124664,Investing Activities,Transaction 852,32,32,32.0,32.0,368
SALE00857,CUST006,2025-05-06,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,328,277.1,TXN00857,2025-05-06,Cash Inflow,17456,Investing Activities,Transaction 857,32,32,32.0,32.0,328
SALE00866,CUST006,2025-05-15,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,72,424.99,TXN00866,2025-05-15,Cash Inflow,159520,Operating Activities,Transaction 866,32,32,32.0,32.0,72
SALE00945,CUST006,2025-08-02,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,200,331.51,TXN00945,2025-08-02,Cash Inflow,19400,Operating Activities,Transaction 945,32,32,32.0,32.0,200
SALE00064,CUST089,2023-03-05,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,120,484.08,TXN00064,2023-03-05,Cash Inflow,54480,Financing Activities,Transaction 64,-50,-50,-50.0,-50.0,120
SALE00174,CUST089,2023-06-23,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,282,496.15,TXN00174,2023-06-23,Cash Outflow,109080,Investing Activities,Transaction 174,-50,-50,-50.0,-50.0,282
SALE00343,CUST089,2023-12-09,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,216,465.51,TXN00343,2023-12-09,Cash Inflow,25536,Investing Activities,Transaction 343,-50,-50,-50.0,-50.0,216
