SaleID,Customer ID,SaleDate,Invoice Date,Payment Date,Invoice Amount,Payment Amount,Due Date,Invoice Amount,QuantitySold,UnitPrice,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00698,CUST039,2024-11-28,2023-07-28,2023-03-29,41147.87,33423.07,2023-12-27,41147.87,210,439.8,TXN00698,2024-11-28,Cash Outflow,115038,Financing Activities,Transaction 698
SALE00699,CUST090,2024-11-29,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,380,222.56,TXN00699,2024-11-29,Cash Outflow,59290,Operating Activities,Transaction 699
SALE00700,CUST077,2024-11-30,2023-03-13,2023-05-07,54351.72,47617.9,2023-08-06,54351.72,272,88.82,TXN00700,2024-11-30,Cash Inflow,76608,Financing Activities,Transaction 700
SALE00701,CUST072,2024-12-01,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,59480.26,132,283.44,TXN00701,2024-12-01,Cash Outflow,44704,Operating Activities,Transaction 701
SALE00702,CUST063,2024-12-02,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,114,407.76,TXN00702,2024-12-02,Cash Outflow,11334,Operating Activities,Transaction 702
SALE00703,CUST064,2024-12-03,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,333,373.44,TXN00703,2024-12-03,Cash Inflow,108837,Investing Activities,Transaction 703
SALE00704,CUST061,2024-12-04,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,49205.41,440,441.91,TXN00704,2024-12-04,Cash Outflow,77740,Financing Activities,Transaction 704
SALE00705,CUST054,2024-12-05,2023-02-27,2023-12-20,39563.22,49626.28,2023-02-20,39563.22,343,146.17,TXN00705,2024-12-05,Cash Inflow,123956,Investing Activities,Transaction 705
SALE00706,CUST092,2024-12-06,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,69445.38,238,105.04,TXN00706,2024-12-06,Cash Inflow,268086,Financing Activities,Transaction 706
SALE00707,CUST094,2024-12-07,2023-06-05,2023-05-02,76021.94,78405.37,2023-03-16,76021.94,130,441.11,TXN00707,2024-12-07,Cash Outflow,231660,Operating Activities,Transaction 707
SALE00708,CUST073,2024-12-08,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,59459.01,588,332.2,TXN00708,2024-12-08,Cash Outflow,134940,Investing Activities,Transaction 708
SALE00709,CUST095,2024-12-09,2023-06-23,2023-09-30,49389.65,69434.77,2023-12-12,49389.65,517,162.36,TXN00709,2024-12-09,Cash Outflow,161689,Investing Activities,Transaction 709
SALE00710,CUST058,2024-12-10,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,132,373.75,TXN00710,2024-12-10,Cash Outflow,180136,Operating Activities,Transaction 710
SALE00711,CUST085,2024-12-11,2023-02-24,2023-01-13,32354.309999999998,32354.309999999998,2023-01-05,32354.309999999998,112,409.41,TXN00711,2024-12-11,Cash Inflow,130760,Operating Activities,Transaction 711
SALE00712,CUST056,2024-12-12,2023-02-01,2023-01-31,45588.270000000004,45956.3,2023-06-03,45588.270000000004,168,311.34,TXN00712,2024-12-12,Cash Outflow,61215,Operating Activities,Transaction 712
SALE00713,CUST034,2024-12-13,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,41125.86,152,347.06,TXN00713,2024-12-13,Cash Inflow,61712,Investing Activities,Transaction 713
SALE00714,CUST031,2024-12-14,2023-03-29,2023-05-25,53154.81,42778.22,2023-10-11,53154.81,80,193.88,TXN00714,2024-12-14,Cash Outflow,12260,Financing Activities,Transaction 714
SALE00715,CUST052,2024-12-15,2023-07-28,2023-03-09,55221.17,54755.14,2023-04-17,55221.17,248,273.96,TXN00715,2024-12-15,Cash Outflow,156960,Investing Activities,Transaction 715
SALE00716,CUST089,2024-12-16,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,42695.1,126,266.84,TXN00716,2024-12-16,Cash Outflow,85992,Financing Activities,Transaction 716
SALE00717,CUST076,2024-12-17,2023-04-29,2023-06-02,61813.47,57332.7,2023-10-20,61813.47,170,425.54,TXN00717,2024-12-17,Cash Inflow,118620,Investing Activities,Transaction 717
SALE00718,CUST001,2024-12-18,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,34792.41,253,421.58,TXN00718,2024-12-18,Cash Outflow,206767,Investing Activities,Transaction 718
SALE00719,CUST055,2024-12-19,2023-09-24,2023-06-02,33874.47,38541.82,2023-09-18,33874.47,222,418.01,TXN00719,2024-12-19,Cash Outflow,63636,Operating Activities,Transaction 719
SALE00720,CUST022,2024-12-20,2023-02-07,2023-06-02,45090.32,47396.95,2023-04-15,45090.32,128,15.41,TXN00720,2024-12-20,Cash Outflow,65256,Financing Activities,Transaction 720
SALE00721,CUST040,2024-12-21,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,42503.47,54,377.28,TXN00721,2024-12-21,Cash Outflow,174150,Investing Activities,Transaction 721
SALE00722,CUST001,2024-12-22,2023-01-19,2023-11-15,34792.41,34519.6,2023-09-16,34792.41,88,381.75,TXN00722,2024-12-22,Cash Inflow,165561,Investing Activities,Transaction 722
SALE00723,CUST065,2024-12-23,2023-03-10,2023-12-12,69728.94,54555.14,2023-11-20,69728.94,250,342.41,TXN00723,2024-12-23,Cash Outflow,84060,Operating Activities,Transaction 723
SALE00724,CUST063,2024-12-24,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,108,380.57,TXN00724,2024-12-24,Cash Inflow,46722,Operating Activities,Transaction 724
SALE00725,CUST054,2024-12-25,2023-02-27,2023-12-20,39563.22,49626.28,2023-02-20,39563.22,175,422.57,TXN00725,2024-12-25,Cash Inflow,9744,Financing Activities,Transaction 725
SALE00726,CUST042,2024-12-26,2023-05-19,2023-10-12,81134.85,67368.16,2023-06-22,81134.85,180,240.46,TXN00726,2024-12-26,Cash Inflow,160830,Investing Activities,Transaction 726
SALE00727,CUST021,2024-12-27,2023-04-02,2023-10-16,89729.16,79997.27,2023-07-09,89729.16,225,256.0,TXN00727,2024-12-27,Cash Inflow,77625,Financing Activities,Transaction 727
SALE00728,CUST079,2024-12-28,2023-09-11,2023-01-24,26711.420000000002,20850.58,2023-07-19,26711.420000000002,156,71.11,TXN00728,2024-12-28,Cash Inflow,14598,Investing Activities,Transaction 728
SALE00729,CUST081,2024-12-29,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,451,198.83,TXN00729,2024-12-29,Cash Inflow,200904,Financing Activities,Transaction 729
SALE00730,CUST022,2024-12-30,2023-02-07,2023-06-02,45090.32,47396.95,2023-04-15,45090.32,360,325.25,TXN00730,2024-12-30,Cash Outflow,98984,Operating Activities,Transaction 730
SALE00731,CUST038,2024-12-31,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,77342.49,390,392.4,TXN00731,2024-12-31,Cash Inflow,272610,Investing Activities,Transaction 731
SALE00732,CUST099,2025-01-01,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,423,116.43,TXN00732,2025-01-01,Cash Inflow,166716,Financing Activities,Transaction 732
SALE00733,CUST080,2025-01-02,2023-12-05,2023-04-18,54176.76,53505.47,2023-11-05,54176.76,288,77.53,TXN00733,2025-01-02,Cash Inflow,123651,Operating Activities,Transaction 733
SALE00734,CUST008,2025-01-03,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,78145.97,130,334.89,TXN00734,2025-01-03,Cash Outflow,147862,Operating Activities,Transaction 734
SALE00735,CUST062,2025-01-04,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,61982.12,176,10.92,TXN00735,2025-01-04,Cash Outflow,199122,Financing Activities,Transaction 735
SALE00736,CUST047,2025-01-05,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,56,97.4,TXN00736,2025-01-05,Cash Inflow,44128,Investing Activities,Transaction 736
SALE00737,CUST017,2025-01-06,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,136,24.24,TXN00737,2025-01-06,Cash Outflow,114192,Investing Activities,Transaction 737
SALE00738,CUST017,2025-01-07,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,184,91.77,TXN00738,2025-01-07,Cash Inflow,82016,Operating Activities,Transaction 738
SALE00739,CUST090,2025-01-08,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,260,98.85,TXN00739,2025-01-08,Cash Inflow,178380,Investing Activities,Transaction 739
SALE00740,CUST013,2025-01-09,2023-06-29,2023-05-31,28898.899999999998,27185.260000000002,2023-08-18,28898.899999999998,126,199.96,TXN00740,2025-01-09,Cash Outflow,96510,Investing Activities,Transaction 740
SALE00741,CUST017,2025-01-10,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,176,207.14,TXN00741,2025-01-10,Cash Inflow,62328,Investing Activities,Transaction 741
SALE00742,CUST038,2025-01-11,2023-08-17,2023-08-09,77342.49,80071.72,2023-04-26,77342.49,105,438.39,TXN00742,2025-01-11,Cash Outflow,22110,Operating Activities,Transaction 742
SALE00743,CUST081,2025-01-12,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,154,259.95,TXN00743,2025-01-12,Cash Outflow,50963,Financing Activities,Transaction 743
SALE00744,CUST078,2025-01-13,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,49783.25,150,364.47,TXN00744,2025-01-13,Cash Inflow,151630,Investing Activities,Transaction 744
SALE00745,CUST045,2025-01-14,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,15444.67,42,61.03,TXN00745,2025-01-14,Cash Inflow,26832,Operating Activities,Transaction 745
SALE00746,CUST006,2025-01-15,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,72,120.46,TXN00746,2025-01-15,Cash Outflow,46360,Operating Activities,Transaction 746
SALE00747,CUST035,2025-01-16,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,480,354.44,TXN00747,2025-01-16,Cash Inflow,144130,Financing Activities,Transaction 747
SALE00748,CUST014,2025-01-17,2023-09-06,2023-03-07,43946.33,48109.76,2023-11-25,43946.33,56,35.87,TXN00748,2025-01-17,Cash Inflow,67235,Investing Activities,Transaction 748
SALE00749,CUST072,2025-01-18,2023-06-16,2023-05-12,59480.26,48962.630000000005,2023-12-21,59480.26,253,248.43,TXN00749,2025-01-18,Cash Inflow,96008,Investing Activities,Transaction 749
SALE00750,CUST061,2025-01-19,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,49205.41,290,303.69,TXN00750,2025-01-19,Cash Outflow,104030,Financing Activities,Transaction 750
SALE00751,CUST015,2025-01-20,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,144,305.05,TXN00751,2025-01-20,Cash Outflow,28160,Financing Activities,Transaction 751
SALE00752,CUST054,2025-01-21,2023-02-27,2023-12-20,39563.22,49626.28,2023-02-20,39563.22,217,21.24,TXN00752,2025-01-21,Cash Inflow,66409,Operating Activities,Transaction 752
SALE00753,CUST027,2025-01-22,2023-08-02,2023-06-03,84024.76,75951.49,2023-11-27,84024.76,420,167.83,TXN00753,2025-01-22,Cash Outflow,187320,Operating Activities,Transaction 753
SALE00754,CUST013,2025-01-23,2023-06-29,2023-05-31,28898.899999999998,27185.260000000002,2023-08-18,28898.899999999998,234,321.88,TXN00754,2025-01-23,Cash Outflow,34398,Financing Activities,Transaction 754
SALE00755,CUST031,2025-01-24,2023-03-29,2023-05-25,53154.81,42778.22,2023-10-11,53154.81,350,83.01,TXN00755,2025-01-24,Cash Outflow,100160,Investing Activities,Transaction 755
SALE00756,CUST035,2025-01-25,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,180,350.75,TXN00756,2025-01-25,Cash Outflow,150590,Operating Activities,Transaction 756
SALE00757,CUST060,2025-01-26,2023-08-27,2023-01-11,52121.03,56456.240000000005,2023-03-24,52121.03,378,375.5,TXN00757,2025-01-26,Cash Outflow,154809,Operating Activities,Transaction 757
SALE00758,CUST006,2025-01-27,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,312,491.16,TXN00758,2025-01-27,Cash Inflow,23168,Investing Activities,Transaction 758
SALE00759,CUST069,2025-01-28,2023-06-24,2023-06-04,68326.20999999999,60165.27,2023-11-21,68326.20999999999,187,112.82,TXN00759,2025-01-28,Cash Inflow,209506,Operating Activities,Transaction 759
SALE00760,CUST086,2025-01-29,2023-08-18,2023-04-14,48014.74,47511.53,2023-01-15,48014.74,126,414.31,TXN00760,2025-01-29,Cash Inflow,176661,Investing Activities,Transaction 760
SALE00761,CUST058,2025-01-30,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,341,264.95,TXN00761,2025-01-30,Cash Outflow,23001,Investing Activities,Transaction 761
SALE00762,CUST049,2025-01-31,2023-04-10,2023-12-02,96116.34,74290.45999999999,2023-03-08,96116.34,336,193.0,TXN00762,2025-01-31,Cash Outflow,165242,Investing Activities,Transaction 762
SALE00763,CUST023,2025-02-01,2023-09-15,2023-12-16,61594.92,46022.24,2023-11-23,61594.92,385,69.96,TXN00763,2025-02-01,Cash Inflow,73513,Financing Activities,Transaction 763
SALE00764,CUST089,2025-02-02,2023-11-25,2023-10-06,42695.1,24343.09,2023-02-14,42695.1,264,370.4,TXN00764,2025-02-02,Cash Outflow,10872,Financing Activities,Transaction 764
SALE00765,CUST034,2025-02-03,2023-10-28,2023-07-08,41125.86,44087.16,2023-10-02,41125.86,360,125.57,TXN00765,2025-02-03,Cash Inflow,62512,Financing Activities,Transaction 765
SALE00766,CUST026,2025-02-04,2023-07-13,2023-03-21,29102.75,35738.69,2023-11-17,29102.75,170,192.0,TXN00766,2025-02-04,Cash Inflow,96335,Investing Activities,Transaction 766
SALE00767,CUST047,2025-02-05,2023-05-03,2023-12-20,42250.76,38453.67,2023-12-28,42250.76,24,40.65,TXN00767,2025-02-05,Cash Inflow,21112,Investing Activities,Transaction 767
SALE00768,CUST005,2025-02-06,2023-04-30,2023-06-24,40888.37,61127.29,2023-04-05,40888.37,333,402.67,TXN00768,2025-02-06,Cash Outflow,136692,Financing Activities,Transaction 768
SALE00769,CUST090,2025-02-07,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,430,385.63,TXN00769,2025-02-07,Cash Outflow,185880,Operating Activities,Transaction 769
SALE00770,CUST020,2025-02-08,2023-10-11,2023-11-16,52941.2,36576.92,2023-12-13,52941.2,360,369.47,TXN00770,2025-02-08,Cash Inflow,66816,Investing Activities,Transaction 770
SALE00771,CUST006,2025-02-09,2023-04-11,2023-05-13,28230.760000000002,31346.010000000002,2023-08-06,28230.760000000002,208,156.73,TXN00771,2025-02-09,Cash Inflow,6896,Operating Activities,Transaction 771
SALE00772,CUST070,2025-02-10,2023-02-15,2023-11-06,65922.88,54766.74,2023-04-21,65922.88,230,95.01,TXN00772,2025-02-10,Cash Inflow,194880,Operating Activities,Transaction 772
SALE00773,CUST059,2025-02-11,2023-03-16,2023-12-04,61055.39,62485.46,2023-11-16,61055.39,484,322.4,TXN00773,2025-02-11,Cash Inflow,153791,Investing Activities,Transaction 773
SALE00774,CUST064,2025-02-12,2023-10-25,2023-11-30,51270.67,45600.7,2023-08-26,51270.67,351,253.12,TXN00774,2025-02-12,Cash Outflow,38142,Investing Activities,Transaction 774
SALE00775,CUST018,2025-02-13,2023-12-18,2023-07-23,55292.41,58203.32,2023-10-19,55292.41,165,97.34,TXN00775,2025-02-13,Cash Outflow,32659,Operating Activities,Transaction 775
SALE00776,CUST004,2025-02-14,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,686,346.1,TXN00776,2025-02-14,Cash Inflow,232484,Operating Activities,Transaction 776
SALE00777,CUST017,2025-02-15,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,32,495.65,TXN00777,2025-02-15,Cash Inflow,139520,Financing Activities,Transaction 777
SALE00778,CUST014,2025-02-16,2023-09-06,2023-03-07,43946.33,48109.76,2023-11-25,43946.33,203,376.14,TXN00778,2025-02-16,Cash Outflow,66619,Financing Activities,Transaction 778
SALE00779,CUST078,2025-02-17,2023-02-27,2023-01-31,49783.25,54662.54,2023-01-09,49783.25,220,372.59,TXN00779,2025-02-17,Cash Outflow,33080,Investing Activities,Transaction 779
SALE00780,CUST013,2025-02-18,2023-06-29,2023-05-31,28898.899999999998,27185.260000000002,2023-08-18,28898.899999999998,150,475.65,TXN00780,2025-02-18,Cash Inflow,101220,Financing Activities,Transaction 780
SALE00781,CUST007,2025-02-19,2023-05-17,2023-08-20,75486.02,87075.77,2023-05-15,75486.02,169,109.44,TXN00781,2025-02-19,Cash Inflow,199810,Financing Activities,Transaction 781
SALE00782,CUST044,2025-02-20,2023-12-11,2023-09-10,17892.84,23899.73,2023-09-29,17892.84,108,287.12,TXN00782,2025-02-20,Cash Inflow,79278,Financing Activities,Transaction 782
SALE00783,CUST015,2025-02-21,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,264,490.03,TXN00783,2025-02-21,Cash Outflow,64488,Financing Activities,Transaction 783
SALE00784,CUST019,2025-02-22,2023-06-27,2023-06-30,60683.57,73103.47,2023-03-04,60683.57,208,90.99,TXN00784,2025-02-22,Cash Outflow,41847,Operating Activities,Transaction 784
SALE00785,CUST063,2025-02-23,2023-06-25,2023-07-06,18569.989999999998,27450.88,2023-09-13,18569.989999999998,270,353.12,TXN00785,2025-02-23,Cash Outflow,73200,Investing Activities,Transaction 785
SALE00786,CUST035,2025-02-24,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,420,297.05,TXN00786,2025-02-24,Cash Inflow,42410,Financing Activities,Transaction 786
SALE00787,CUST081,2025-02-25,2023-12-30,2023-03-19,58854.659999999996,65939.7,2023-01-07,58854.659999999996,484,297.37,TXN00787,2025-02-25,Cash Inflow,112926,Operating Activities,Transaction 787
SALE00788,CUST035,2025-02-26,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,20,351.86,TXN00788,2025-02-26,Cash Outflow,44980,Operating Activities,Transaction 788
SALE00789,CUST019,2025-02-27,2023-06-27,2023-06-30,60683.57,73103.47,2023-03-04,60683.57,455,465.51,TXN00789,2025-02-27,Cash Outflow,250731,Operating Activities,Transaction 789
SALE00790,CUST020,2025-02-28,2023-10-11,2023-11-16,52941.2,36576.92,2023-12-13,52941.2,378,393.47,TXN00790,2025-02-28,Cash Inflow,149193,Financing Activities,Transaction 790
SALE00791,CUST100,2025-03-01,2023-07-14,2023-10-05,31620.24,29781.05,2023-03-26,31620.24,204,37.51,TXN00791,2025-03-01,Cash Outflow,4764,Financing Activities,Transaction 791
SALE00792,CUST035,2025-03-02,2023-04-08,2023-10-21,55332.61,47434.53,2023-10-16,55332.61,300,427.84,TXN00792,2025-03-02,Cash Outflow,106770,Investing Activities,Transaction 792
SALE00793,CUST032,2025-03-03,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,80815.27,195,120.52,TXN00793,2025-03-03,Cash Inflow,155730,Financing Activities,Transaction 793
SALE00794,CUST048,2025-03-04,2023-04-02,2023-08-19,60478.92,56313.81,2023-03-03,60478.92,143,194.69,TXN00794,2025-03-04,Cash Outflow,17996,Financing Activities,Transaction 794
SALE00795,CUST044,2025-03-05,2023-12-11,2023-09-10,17892.84,23899.73,2023-09-29,17892.84,108,236.25,TXN00795,2025-03-05,Cash Inflow,15384,Operating Activities,Transaction 795
SALE00796,CUST024,2025-03-06,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,45218.61,320,245.64,TXN00796,2025-03-06,Cash Inflow,75090,Investing Activities,Transaction 796
SALE00797,CUST061,2025-03-07,2023-06-28,2023-01-15,49205.41,60727.63,2023-08-15,49205.41,320,223.24,TXN00797,2025-03-07,Cash Inflow,134870,Financing Activities,Transaction 797
SALE00798,CUST017,2025-03-08,2023-05-21,2023-08-25,25929.02,46118.259999999995,2023-05-21,25929.02,280,469.3,TXN00798,2025-03-08,Cash Inflow,40344,Financing Activities,Transaction 798
SALE00799,CUST071,2025-03-09,2023-07-21,2023-11-06,47666.2,52730.51,2023-12-14,47666.2,390,355.95,TXN00799,2025-03-09,Cash Inflow,15070,Operating Activities,Transaction 799
SALE00800,CUST050,2025-03-10,2023-08-28,2023-08-24,78683.42,81790.71,2023-08-10,78683.42,644,319.27,TXN00800,2025-03-10,Cash Inflow,83230,Operating Activities,Transaction 800
SALE00801,CUST065,2025-03-11,2023-03-10,2023-12-12,69728.94,54555.14,2023-11-20,69728.94,290,34.42,TXN00801,2025-03-11,Cash Inflow,112060,Financing Activities,Transaction 801
SALE00802,CUST099,2025-03-12,2023-11-10,2023-07-25,46714.51,35951.49,2023-03-12,46714.51,441,452.92,TXN00802,2025-03-12,Cash Outflow,137241,Investing Activities,Transaction 802
SALE00803,CUST032,2025-03-13,2023-03-30,2023-01-06,80815.27,88414.34,2023-06-28,80815.27,435,455.6,TXN00803,2025-03-13,Cash Inflow,183270,Investing Activities,Transaction 803
SALE00804,CUST036,2025-03-14,2023-11-28,2023-03-16,73662.28,78530.96,2023-03-16,73662.28,616,392.3,TXN00804,2025-03-14,Cash Inflow,139146,Operating Activities,Transaction 804
SALE00805,CUST013,2025-03-15,2023-06-29,2023-05-31,28898.899999999998,27185.260000000002,2023-08-18,28898.899999999998,96,13.44,TXN00805,2025-03-15,Cash Outflow,82686,Operating Activities,Transaction 805
SALE00806,CUST070,2025-03-16,2023-02-15,2023-11-06,65922.88,54766.74,2023-04-21,65922.88,440,38.07,TXN00806,2025-03-16,Cash Outflow,19350,Financing Activities,Transaction 806
SALE00807,CUST058,2025-03-17,2023-08-17,2023-08-14,52585.6,51930.979999999996,2023-09-08,52585.6,517,120.36,TXN00807,2025-03-17,Cash Outflow,11781,Operating Activities,Transaction 807
SALE00808,CUST014,2025-03-18,2023-09-06,2023-03-07,43946.33,48109.76,2023-11-25,43946.33,70,74.36,TXN00808,2025-03-18,Cash Inflow,20174,Financing Activities,Transaction 808
SALE00809,CUST037,2025-03-19,2023-01-09,2023-12-05,39262.39,38088.11,2023-01-18,39262.39,210,205.43,TXN00809,2025-03-19,Cash Outflow,39088,Investing Activities,Transaction 809
SALE00810,CUST079,2025-03-20,2023-09-11,2023-01-24,26711.420000000002,20850.58,2023-07-19,26711.420000000002,150,462.09,TXN00810,2025-03-20,Cash Inflow,102966,Investing Activities,Transaction 810
SALE00811,CUST068,2025-03-21,2023-05-26,2023-06-18,68483.69,70550.29,2023-04-22,68483.69,585,241.31,TXN00811,2025-03-21,Cash Inflow,210105,Financing Activities,Transaction 811
SALE00812,CUST040,2025-03-22,2023-08-01,2023-10-18,42503.47,41455.94,2023-08-19,42503.47,180,16.57,TXN00812,2025-03-22,Cash Inflow,68031,Operating Activities,Transaction 812
SALE00813,CUST059,2025-03-23,2023-03-16,2023-12-04,61055.39,62485.46,2023-11-16,61055.39,55,148.55,TXN00813,2025-03-23,Cash Inflow,206481,Investing Activities,Transaction 813
SALE00814,CUST080,2025-03-24,2023-12-05,2023-04-18,54176.76,53505.47,2023-11-05,54176.76,9,31.85,TXN00814,2025-03-24,Cash Outflow,119439,Operating Activities,Transaction 814
SALE00815,CUST092,2025-03-25,2023-09-29,2023-03-10,69445.38,75222.46,2023-06-04,69445.38,420,27.78,TXN00815,2025-03-25,Cash Outflow,254086,Investing Activities,Transaction 815
SALE00816,CUST016,2025-03-26,2023-02-13,2023-06-12,22541.61,35506.28,2023-04-25,22541.61,343,145.1,TXN00816,2025-03-26,Cash Inflow,55937,Financing Activities,Transaction 816
SALE00817,CUST062,2025-03-27,2023-11-18,2023-01-08,61982.12,59561.68,2023-06-11,61982.12,33,145.05,TXN00817,2025-03-27,Cash Inflow,165297,Financing Activities,Transaction 817
SALE00818,CUST004,2025-03-28,2023-05-22,2023-04-08,91738.51,71592.7,2023-02-28,91738.51,630,395.69,TXN00818,2025-03-28,Cash Inflow,250936,Financing Activities,Transaction 818
SALE00819,CUST045,2025-03-29,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,15444.67,84,487.67,TXN00819,2025-03-29,Cash Outflow,92154,Investing Activities,Transaction 819
SALE00820,CUST090,2025-03-30,2023-07-01,2023-06-21,63180.81,51508.06,2023-07-13,63180.81,300,191.89,TXN00820,2025-03-30,Cash Inflow,85730,Operating Activities,Transaction 820
SALE00821,CUST028,2025-03-31,2023-09-12,2023-06-23,40126.62,49207.75,2023-01-11,40126.62,44,220.15,TXN00821,2025-03-31,Cash Inflow,105347,Operating Activities,Transaction 821
SALE00822,CUST096,2025-04-01,2023-02-02,2023-04-10,98274.66,96684.33,2023-05-11,98274.66,306,423.95,TXN00822,2025-04-01,Cash Outflow,333812,Operating Activities,Transaction 822
SALE00823,CUST066,2025-04-02,2023-10-02,2023-08-08,52866.84,65907.19,2023-09-06,52866.84,518,141.39,TXN00823,2025-04-02,Cash Outflow,166362,Investing Activities,Transaction 823
SALE00824,CUST031,2025-04-03,2023-03-29,2023-05-25,53154.81,42778.22,2023-10-11,53154.81,250,86.63,TXN00824,2025-04-03,Cash Inflow,168780,Investing Activities,Transaction 824
SALE00825,CUST003,2025-04-04,2023-07-25,2023-08-27,86558.03,89401.25,2023-08-12,86558.03,720,428.01,TXN00825,2025-04-04,Cash Outflow,42795,Investing Activities,Transaction 825
SALE00826,CUST008,2025-04-05,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,78145.97,13,32.79,TXN00826,2025-04-05,Cash Outflow,68887,Investing Activities,Transaction 826
SALE00827,CUST024,2025-04-06,2023-05-01,2023-03-31,45218.61,41994.729999999996,2023-06-15,45218.61,460,313.65,TXN00827,2025-04-06,Cash Inflow,175700,Investing Activities,Transaction 827
SALE00828,CUST015,2025-04-07,2023-09-21,2023-09-15,28619.02,55478.62,2023-01-31,28619.02,120,285.38,TXN00828,2025-04-07,Cash Outflow,99512,Operating Activities,Transaction 828
SALE00829,CUST043,2025-04-08,2023-09-14,2023-03-06,59017.54,55338.5,2023-11-11,59017.54,108,179.5,TXN00829,2025-04-08,Cash Inflow,35136,Investing Activities,Transaction 829
SALE00830,CUST031,2025-04-09,2023-03-29,2023-05-25,53154.81,42778.22,2023-10-11,53154.81,150,164.44,TXN00830,2025-04-09,Cash Outflow,117960,Investing Activities,Transaction 830
SALE00831,CUST073,2025-04-10,2023-04-27,2023-05-19,59459.01,77551.77,2023-01-08,59459.01,588,388.21,TXN00831,2025-04-10,Cash Inflow,99756,Operating Activities,Transaction 831
SALE00832,CUST045,2025-04-11,2023-05-02,2023-09-15,15444.67,21759.89,2023-01-28,15444.67,144,52.35,TXN00832,2025-04-11,Cash Inflow,89484,Investing Activities,Transaction 832
SALE00833,CUST066,2025-04-12,2023-10-02,2023-08-08,52866.84,65907.19,2023-09-06,52866.84,56,126.02,TXN00833,2025-04-12,Cash Inflow,172214,Operating Activities,Transaction 833
SALE00834,CUST008,2025-04-13,2023-09-15,2023-08-07,78145.97,68514.32,2023-07-07,78145.97,156,368.9,TXN00834,2025-04-13,Cash Outflow,159185,Operating Activities,Transaction 834
SALE00835,CUST071,2025-04-14,2023-07-21,2023-11-06,47666.2,52730.51,2023-12-14,47666.2,370,278.68,TXN00835,2025-04-14,Cash Inflow,135250,Financing Activities,Transaction 835
SALE00836,CUST057,2025-04-15,2023-08-23,2023-08-19,88660.8,83519.11,2023-04-24,88660.8,481,72.71,TXN00836,2025-04-15,Cash Outflow,50128,Financing Activities,Transaction 836
SALE00837,CUST080,2025-04-16,2023-12-05,2023-04-18,54176.76,53505.47,2023-11-05,54176.76,387,442.25,TXN00837,2025-04-16,Cash Inflow,133092,Financing Activities,Transaction 837
