SaleID,CustomerID,SaleDate,SaleAmount,ProductID,QuantitySold,UnitPrice,TotalValue,PaymentMethod,SaleStatus,Customer ID,Invoice Date,Invoice Amount,Due Date,Payment Date,Payment Amount,Payment Terms,Invoice Status,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00361,CUST091,2023-12-27,155220,PROD0161,540,52.65,28431.0,Cash,Completed,CUST091,2023-01-23 06:03:38,86177.92,2023-07-31 23:50:47,2023-11-08 05:25:58,94357.38,Net 90,Paid,TXN00361,2023-12-27,Cash Outflow,44145,Operating Activities,Transaction 361
SALE00362,CUST085,2023-12-28,52500,PROD0131,315,409.72,129061.80000000002,Credit Card,Pending,CUST085,2023-02-24 21:26:36,32354.309999999998,2023-01-05 12:59:39,2023-01-13 19:02:53,32354.309999999998,Net 60,Paid,TXN00362,2023-12-28,Cash Inflow,76699,Investing Activities,Transaction 362
SALE00363,CUST082,2023-12-29,29430,PROD0188,216,193.02,41692.32000000001,Cash,Pending,CUST082,2023-09-09 12:22:19,51399.909999999996,2023-08-17 23:20:54,2023-09-18 21:02:16,48670.06,Net 90,Outstanding,TXN00363,2023-12-29,Cash Inflow,97920,Financing Activities,Transaction 363
SALE00364,CUST077,2023-12-30,79792,PROD0163,120,267.98,32157.6,Credit Card,Completed,CUST077,2023-03-13 19:06:14,54351.72,2023-08-06 23:43:21,2023-05-07 14:02:16,47617.9,Net 60,Outstanding,TXN00364,2023-12-30,Cash Outflow,66264,Financing Activities,Transaction 364
SALE00365,CUST080,2023-12-31,21195,PROD0197,261,65.03,16972.829999999998,Credit Card,Pending,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00365,2023-12-31,Cash Inflow,107757,Operating Activities,Transaction 365
SALE00366,CUST073,2024-01-01,15048,PROD0475,96,11.27,1081.92,Cash,Pending,CUST073,2023-04-27 10:41:54,59459.01,2023-01-08 23:23:39,2023-05-19 11:43:29,77551.77,Net 30,Outstanding,TXN00366,2024-01-01,Cash Inflow,214416,Investing Activities,Transaction 366
SALE00367,CUST063,2024-01-02,27594,PROD0364,30,322.61,9678.300000000001,Credit Card,Completed,CUST063,2023-06-25 09:47:07,18569.989999999998,2023-09-13 01:44:46,2023-07-06 07:21:31,27450.88,Net 30,Paid,TXN00367,2024-01-02,Cash Outflow,94968,Financing Activities,Transaction 367
SALE00368,CUST076,2024-01-03,63950,PROD0204,290,262.44,76107.6,Bank Transfer,Pending,CUST076,2023-04-29 13:29:05,61813.47,2023-10-20 17:00:23,2023-06-02 09:04:45,57332.7,Net 90,Outstanding,TXN00368,2024-01-03,Cash Outflow,13270,Investing Activities,Transaction 368
SALE00369,CUST044,2024-01-04,37782,PROD0212,282,300.83,84834.06,Bank Transfer,Completed,CUST044,2023-12-11 11:24:07,17892.84,2023-09-29 16:08:30,2023-09-10 09:54:40,23899.73,Net 30,Outstanding,TXN00369,2024-01-04,Cash Inflow,45882,Investing Activities,Transaction 369
SALE00370,CUST038,2024-01-05,172245,PROD0109,60,398.93,23935.8,Cash,Completed,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00370,2024-01-05,Cash Inflow,74265,Operating Activities,Transaction 370
SALE00371,CUST083,2024-01-06,119856,PROD0276,144,326.84,47064.96,Cash,Pending,CUST083,2023-06-18 09:18:30,54370.66,2023-08-21 00:04:40,2023-10-06 21:27:28,53799.590000000004,Net 30,Paid,TXN00371,2024-01-06,Cash Outflow,190116,Financing Activities,Transaction 371
SALE00372,CUST060,2024-01-07,110547,PROD0073,405,95.64,38734.200000000004,Credit Card,Pending,CUST060,2023-08-27 02:09:23,52121.03,2023-03-24 06:13:01,2023-01-11 04:41:03,56456.240000000005,Net 30,Paid,TXN00372,2024-01-07,Cash Outflow,127215,Operating Activities,Transaction 372
SALE00373,CUST071,2024-01-08,130150,PROD0167,20,186.78,3735.6,Credit Card,Pending,CUST071,2023-07-21 20:43:43,47666.2,2023-12-14 14:25:57,2023-11-06 02:22:59,52730.51,Net 60,Outstanding,TXN00373,2024-01-08,Cash Outflow,64590,Operating Activities,Transaction 373
SALE00374,CUST099,2024-01-09,116766,PROD0260,243,453.89,110295.27,Credit Card,Completed,CUST099,2023-11-10 21:02:27,46714.51,2023-03-12 12:25:29,2023-07-25 19:15:45,35951.49,Net 60,Paid,TXN00374,2024-01-09,Cash Outflow,5634,Financing Activities,Transaction 374
SALE00375,CUST048,2024-01-10,19228,PROD0243,341,387.27,132059.07,Credit Card,Pending,CUST048,2023-04-02 00:55:22,60478.92,2023-03-03 17:41:53,2023-08-19 10:01:29,56313.81,Net 30,Paid,TXN00375,2024-01-10,Cash Inflow,102245,Financing Activities,Transaction 375
SALE00376,CUST018,2024-01-11,62029,PROD0275,396,282.75,111969.0,Bank Transfer,Completed,CUST018,2023-12-18 18:13:51,55292.41,2023-10-19 10:12:28,2023-07-23 13:36:57,58203.32,Net 30,Outstanding,TXN00376,2024-01-11,Cash Outflow,133551,Investing Activities,Transaction 376
SALE00377,CUST016,2024-01-12,68159,PROD0102,252,135.27,34088.04,Bank Transfer,Pending,CUST016,2023-02-13 13:03:13,22541.61,2023-04-25 23:41:31,2023-06-12 13:46:56,35506.28,Net 90,Outstanding,TXN00377,2024-01-12,Cash Outflow,53872,Financing Activities,Transaction 377
SALE00378,CUST055,2024-01-13,25794,PROD0475,156,158.01,24649.56,Cash,Pending,CUST055,2023-09-24 14:32:58,33874.47,2023-09-18 00:54:02,2023-06-02 18:39:54,38541.82,Net 30,Outstanding,TXN00378,2024-01-13,Cash Inflow,72354,Investing Activities,Transaction 378
SALE00379,CUST039,2024-01-14,85505,PROD0173,301,368.66,110966.65999999999,Credit Card,Pending,CUST039,2023-07-28 00:44:57,41147.87,2023-12-27 04:41:22,2023-03-29 06:45:24,33423.07,Net 30,Paid,TXN00379,2024-01-14,Cash Outflow,27076,Investing Activities,Transaction 379
SALE00380,CUST068,2024-01-15,128175,PROD0171,405,427.08,172967.4,Credit Card,Completed,CUST068,2023-05-26 15:09:20,68483.69,2023-04-22 20:58:48,2023-06-18 03:42:45,70550.29,Net 90,Paid,TXN00380,2024-01-15,Cash Inflow,64455,Investing Activities,Transaction 380
SALE00381,CUST059,2024-01-16,126225,PROD0141,55,339.0,18645.0,Cash,Pending,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00381,2024-01-16,Cash Outflow,171754,Financing Activities,Transaction 381
SALE00382,CUST089,2024-01-17,15942,PROD0397,120,406.67,48800.4,Credit Card,Pending,CUST089,2023-11-25 10:09:36,42695.1,2023-02-14 03:33:38,2023-10-06 14:12:42,24343.09,Net 60,Outstanding,TXN00382,2024-01-17,Cash Outflow,85308,Operating Activities,Transaction 382
SALE00383,CUST096,2024-01-18,96764,PROD0188,187,385.66,72118.42,Credit Card,Completed,CUST096,2023-02-02 14:29:12,98274.66,2023-05-11 17:02:36,2023-04-10 11:27:35,96684.33,Net 60,Paid,TXN00383,2024-01-18,Cash Outflow,38964,Investing Activities,Transaction 383
SALE00384,CUST062,2024-01-19,2178,PROD0441,110,83.35,9168.5,Credit Card,Completed,CUST062,2023-11-18 10:27:54,61982.12,2023-06-11 20:16:32,2023-01-08 17:20:24,59561.68,Net 30,Paid,TXN00384,2024-01-19,Cash Inflow,127083,Operating Activities,Transaction 384
SALE00385,CUST013,2024-01-20,13800,PROD0086,240,217.73,52255.2,Credit Card,Pending,CUST013,2023-06-29 03:39:26,28898.899999999998,2023-08-18 21:42:43,2023-05-31 08:53:46,27185.260000000002,Net 90,Paid,TXN00385,2024-01-20,Cash Inflow,23856,Operating Activities,Transaction 385
SALE00386,CUST081,2024-01-21,156992,PROD0476,418,84.96,35513.28,Credit Card,Pending,CUST081,2023-12-30 17:33:00,58854.659999999996,2023-01-07 09:44:16,2023-03-19 17:50:26,65939.7,Net 90,Outstanding,TXN00386,2024-01-21,Cash Outflow,43087,Financing Activities,Transaction 386
SALE00387,CUST006,2024-01-22,24488,PROD0052,48,125.27,6012.96,Cash,Pending,CUST006,2023-04-11 00:28:30,28230.760000000002,2023-08-06 04:48:55,2023-05-13 06:38:43,31346.010000000002,Net 60,Outstanding,TXN00387,2024-01-22,Cash Inflow,17160,Operating Activities,Transaction 387
SALE00388,CUST083,2024-01-23,171684,PROD0111,96,435.94,41850.24,Credit Card,Completed,CUST083,2023-06-18 09:18:30,54370.66,2023-08-21 00:04:40,2023-10-06 21:27:28,53799.590000000004,Net 30,Paid,TXN00388,2024-01-23,Cash Inflow,183060,Operating Activities,Transaction 388
SALE00389,CUST077,2024-01-24,40584,PROD0437,184,241.72,44476.48,Cash,Completed,CUST077,2023-03-13 19:06:14,54351.72,2023-08-06 23:43:21,2023-05-07 14:02:16,47617.9,Net 60,Outstanding,TXN00389,2024-01-24,Cash Inflow,159312,Financing Activities,Transaction 389
SALE00390,CUST060,2024-01-25,40797,PROD0365,423,272.33,115195.58999999998,Credit Card,Completed,CUST060,2023-08-27 02:09:23,52121.03,2023-03-24 06:13:01,2023-01-11 04:41:03,56456.240000000005,Net 30,Paid,TXN00390,2024-01-25,Cash Inflow,177804,Investing Activities,Transaction 390
SALE00391,CUST090,2024-01-26,120690,PROD0342,260,97.44,25334.4,Bank Transfer,Completed,CUST090,2023-07-01 12:04:04,63180.81,2023-07-13 08:03:55,2023-06-21 12:18:12,51508.06,Net 90,Outstanding,TXN00391,2024-01-26,Cash Inflow,35720,Operating Activities,Transaction 391
SALE00392,CUST014,2024-01-27,20783,PROD0043,322,163.01,52489.219999999994,Bank Transfer,Pending,CUST014,2023-09-06 09:01:53,43946.33,2023-11-25 00:01:24,2023-03-07 21:23:21,48109.76,Net 90,Paid,TXN00392,2024-01-27,Cash Inflow,16478,Financing Activities,Transaction 392
SALE00393,CUST095,2024-01-28,126786,PROD0211,473,122.82,58093.85999999999,Bank Transfer,Completed,CUST095,2023-06-23 14:39:08,49389.65,2023-12-12 22:55:15,2023-09-30 08:42:39,69434.77,Net 30,Outstanding,TXN00393,2024-01-28,Cash Outflow,56782,Operating Activities,Transaction 393
SALE00394,CUST054,2024-01-29,84581,PROD0456,84,111.03,9326.519999999999,Bank Transfer,Completed,CUST054,2023-02-27 08:23:03,39563.22,2023-02-20 04:56:52,2023-12-20 19:10:02,49626.28,Net 30,Outstanding,TXN00394,2024-01-29,Cash Outflow,49098,Operating Activities,Transaction 394
SALE00395,CUST004,2024-01-30,14784,PROD0500,364,322.6,117426.40000000001,Cash,Completed,CUST004,2023-05-22 06:06:13,91738.51,2023-02-28 20:37:09,2023-04-08 15:53:46,71592.7,Net 30,Paid,TXN00395,2024-01-30,Cash Inflow,44912,Investing Activities,Transaction 395
SALE00396,CUST039,2024-01-31,98644,PROD0200,91,135.87,12364.17,Cash,Pending,CUST039,2023-07-28 00:44:57,41147.87,2023-12-27 04:41:22,2023-03-29 06:45:24,33423.07,Net 30,Paid,TXN00396,2024-01-31,Cash Outflow,85358,Operating Activities,Transaction 396
SALE00397,CUST072,2024-02-01,135949,PROD0298,440,319.69,140663.6,Credit Card,Pending,CUST072,2023-06-16 00:32:31,59480.26,2023-12-21 18:00:26,2023-05-12 16:51:40,48962.630000000005,Net 30,Outstanding,TXN00397,2024-02-01,Cash Outflow,110264,Financing Activities,Transaction 397
SALE00398,CUST025,2024-02-02,92972,PROD0346,198,38.64,7650.719999999999,Bank Transfer,Completed,CUST025,2023-01-11 17:14:24,45629.729999999996,2023-02-06 12:12:08,2023-06-10 03:14:19,41726.18,Net 30,Paid,TXN00398,2024-02-02,Cash Outflow,76516,Operating Activities,Transaction 398
SALE00399,CUST077,2024-02-03,46392,PROD0240,200,79.47,15894.0,Cash,Completed,CUST077,2023-03-13 19:06:14,54351.72,2023-08-06 23:43:21,2023-05-07 14:02:16,47617.9,Net 60,Outstanding,TXN00399,2024-02-03,Cash Outflow,37696,Investing Activities,Transaction 399
SALE00400,CUST032,2024-02-04,105660,PROD0115,495,144.52,71537.40000000001,Credit Card,Pending,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00400,2024-02-04,Cash Inflow,205860,Investing Activities,Transaction 400
SALE00401,CUST059,2024-02-05,50523,PROD0026,517,302.55,156418.35,Credit Card,Pending,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00401,2024-02-05,Cash Outflow,93170,Financing Activities,Transaction 401
SALE00402,CUST063,2024-02-06,57552,PROD0407,240,341.16,81878.4,Cash,Pending,CUST063,2023-06-25 09:47:07,18569.989999999998,2023-09-13 01:44:46,2023-07-06 07:21:31,27450.88,Net 30,Paid,TXN00402,2024-02-06,Cash Outflow,104520,Investing Activities,Transaction 402
SALE00403,CUST038,2024-02-07,75165,PROD0299,645,226.93,146369.85,Bank Transfer,Pending,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00403,2024-02-07,Cash Inflow,31875,Operating Activities,Transaction 403
SALE00404,CUST092,2024-02-08,57218,PROD0077,168,228.44,38377.920000000006,Credit Card,Pending,CUST092,2023-09-29 22:39:39,69445.38,2023-06-04 00:42:13,2023-03-10 13:37:26,75222.46,Net 30,Outstanding,TXN00404,2024-02-08,Cash Inflow,151396,Investing Activities,Transaction 404
SALE00405,CUST053,2024-02-09,98190,PROD0412,440,365.01,160604.4,Bank Transfer,Pending,CUST053,2023-08-10 20:28:43,62128.03,2023-02-01 19:11:25,2023-05-31 11:24:48,50952.21,Net 60,Outstanding,TXN00405,2024-02-09,Cash Outflow,84730,Financing Activities,Transaction 405
SALE00406,CUST094,2024-02-10,79495,PROD0137,468,17.75,8307.0,Bank Transfer,Pending,CUST094,2023-06-05 06:35:14,76021.94,2023-03-16 19:11:06,2023-05-02 04:23:12,78405.37,Net 60,Outstanding,TXN00406,2024-02-10,Cash Outflow,118001,Investing Activities,Transaction 406
SALE00407,CUST067,2024-02-11,110424,PROD0020,384,177.13,68017.92,Bank Transfer,Pending,CUST067,2023-08-13 07:52:58,39448.68,2023-06-17 06:52:49,2023-07-15 21:24:58,34502.35,Net 30,Outstanding,TXN00407,2024-02-11,Cash Outflow,68560,Investing Activities,Transaction 407
SALE00408,CUST028,2024-02-12,149006,PROD0440,44,411.17,18091.48,Credit Card,Completed,CUST028,2023-09-12 17:54:08,40126.62,2023-01-11 07:09:55,2023-06-23 11:32:02,49207.75,Net 60,Outstanding,TXN00408,2024-02-12,Cash Outflow,100826,Investing Activities,Transaction 408
SALE00409,CUST003,2024-02-13,19770,PROD0211,75,305.58,22918.5,Bank Transfer,Completed,CUST003,2023-07-25 17:05:46,86558.03,2023-08-12 17:20:21,2023-08-27 23:34:27,89401.25,Net 90,Paid,TXN00409,2024-02-13,Cash Outflow,61500,Financing Activities,Transaction 409
SALE00410,CUST098,2024-02-14,45960,PROD0240,370,175.24,64838.8,Credit Card,Completed,CUST098,2023-11-16 15:47:26,58698.02,2023-03-23 02:09:46,2023-07-21 04:36:39,49404.41,Net 30,Outstanding,TXN00410,2024-02-14,Cash Outflow,72830,Investing Activities,Transaction 410
SALE00411,CUST080,2024-02-15,43515,PROD0039,72,453.71,32667.12,Bank Transfer,Completed,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00411,2024-02-15,Cash Inflow,123534,Investing Activities,Transaction 411
SALE00412,CUST022,2024-02-16,91168,PROD0435,336,388.59,130566.24,Credit Card,Completed,CUST022,2023-02-07 15:35:30,45090.32,2023-04-15 13:43:15,2023-06-02 18:48:59,47396.95,Net 90,Paid,TXN00412,2024-02-16,Cash Outflow,77168,Operating Activities,Transaction 412
SALE00413,CUST096,2024-02-17,187459,PROD0268,833,139.8,116453.40000000001,Bank Transfer,Completed,CUST096,2023-02-02 14:29:12,98274.66,2023-05-11 17:02:36,2023-04-10 11:27:35,96684.33,Net 60,Paid,TXN00413,2024-02-17,Cash Outflow,93007,Financing Activities,Transaction 413
SALE00414,CUST038,2024-02-18,69825,PROD0207,420,326.19,136999.8,Cash,Pending,CUST038,2023-08-17 08:05:56,77342.49,2023-04-26 12:38:49,2023-08-09 22:21:56,80071.72,Net 30,Outstanding,TXN00414,2024-02-18,Cash Inflow,209850,Investing Activities,Transaction 414
SALE00415,CUST072,2024-02-19,101706,PROD0479,341,301.92,102954.72,Bank Transfer,Pending,CUST072,2023-06-16 00:32:31,59480.26,2023-12-21 18:00:26,2023-05-12 16:51:40,48962.630000000005,Net 30,Outstanding,TXN00415,2024-02-19,Cash Inflow,198979,Financing Activities,Transaction 415
SALE00416,CUST072,2024-02-20,89650,PROD0439,99,206.58,20451.420000000002,Bank Transfer,Completed,CUST072,2023-06-16 00:32:31,59480.26,2023-12-21 18:00:26,2023-05-12 16:51:40,48962.630000000005,Net 30,Outstanding,TXN00416,2024-02-20,Cash Inflow,147961,Investing Activities,Transaction 416
SALE00417,CUST062,2024-02-21,141427,PROD0462,319,189.81,60549.39,Credit Card,Completed,CUST062,2023-11-18 10:27:54,61982.12,2023-06-11 20:16:32,2023-01-08 17:20:24,59561.68,Net 30,Paid,TXN00417,2024-02-21,Cash Inflow,140932,Investing Activities,Transaction 417
SALE00418,CUST057,2024-02-22,46098,PROD0267,182,178.34,32457.880000000005,Credit Card,Pending,CUST057,2023-08-23 11:02:48,88660.8,2023-04-24 03:12:10,2023-08-19 14:33:07,83519.11,Net 90,Outstanding,TXN00418,2024-02-22,Cash Outflow,32370,Investing Activities,Transaction 418
SALE00419,CUST006,2024-02-23,9160,PROD0154,320,312.41,99971.2,Bank Transfer,Pending,CUST006,2023-04-11 00:28:30,28230.760000000002,2023-08-06 04:48:55,2023-05-13 06:38:43,31346.010000000002,Net 60,Outstanding,TXN00419,2024-02-23,Cash Outflow,46392,Operating Activities,Transaction 419
SALE00420,CUST078,2024-02-24,69930,PROD0042,410,226.78,92979.79999999999,Cash,Pending,CUST078,2023-02-27 17:09:25,49783.25,2023-01-09 05:02:44,2023-01-31 10:14:07,54662.54,Net 60,Paid,TXN00420,2024-02-24,Cash Outflow,134970,Operating Activities,Transaction 420
SALE00421,CUST032,2024-02-25,26895,PROD0411,330,417.61,137811.3,Cash,Completed,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00421,2024-02-25,Cash Outflow,209580,Operating Activities,Transaction 421
SALE00422,CUST099,2024-02-26,130257,PROD0011,99,338.11,33472.89,Credit Card,Pending,CUST099,2023-11-10 21:02:27,46714.51,2023-03-12 12:25:29,2023-07-25 19:15:45,35951.49,Net 60,Paid,TXN00422,2024-02-26,Cash Outflow,43920,Financing Activities,Transaction 422
SALE00423,CUST010,2024-02-27,146650,PROD0294,230,44.27,10182.1,Cash,Completed,CUST010,2023-09-01 22:54:21,55289.66,2023-04-25 17:19:03,2023-01-30 05:16:10,65133.63,Net 60,Paid,TXN00423,2024-02-27,Cash Outflow,52570,Financing Activities,Transaction 423
SALE00424,CUST003,2024-02-28,53040,PROD0098,15,323.68,4855.2,Bank Transfer,Completed,CUST003,2023-07-25 17:05:46,86558.03,2023-08-12 17:20:21,2023-08-27 23:34:27,89401.25,Net 90,Paid,TXN00424,2024-02-28,Cash Inflow,293955,Operating Activities,Transaction 424
SALE00425,CUST059,2024-02-29,97394,PROD0427,506,142.86,72287.16,Credit Card,Pending,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00425,2024-02-29,Cash Outflow,119845,Financing Activities,Transaction 425
SALE00426,CUST076,2024-03-01,107770,PROD0275,370,300.48,111177.6,Bank Transfer,Pending,CUST076,2023-04-29 13:29:05,61813.47,2023-10-20 17:00:23,2023-06-02 09:04:45,57332.7,Net 90,Outstanding,TXN00426,2024-03-01,Cash Inflow,167410,Investing Activities,Transaction 426
SALE00427,CUST049,2024-03-02,83930,PROD0448,294,343.26,100918.44,Credit Card,Completed,CUST049,2023-04-10 01:21:55,96116.34,2023-03-08 15:10:28,2023-12-02 18:38:42,74290.45999999999,Net 30,Paid,TXN00427,2024-03-02,Cash Inflow,85232,Investing Activities,Transaction 427
SALE00428,CUST059,2024-03-03,37994,PROD0390,286,123.11,35209.46,Credit Card,Pending,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00428,2024-03-03,Cash Outflow,196350,Investing Activities,Transaction 428
SALE00429,CUST031,2024-03-04,144620,PROD0430,460,233.86,107575.59999999999,Credit Card,Pending,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00429,2024-03-04,Cash Inflow,54440,Operating Activities,Transaction 429
SALE00430,CUST093,2024-03-05,2275,PROD0372,252,103.26,26021.52,Credit Card,Completed,CUST093,2023-11-06 13:05:24,32409.46,2023-10-06 12:44:33,2023-07-21 14:34:53,37029.52,Net 60,Paid,TXN00430,2024-03-05,Cash Outflow,97265,Financing Activities,Transaction 430
SALE00431,CUST069,2024-03-06,54923,PROD0230,253,35.65,9019.449999999999,Cash,Pending,CUST069,2023-06-24 00:08:38,68326.20999999999,2023-11-21 23:07:04,2023-06-04 10:01:55,60165.27,Net 90,Outstanding,TXN00431,2024-03-06,Cash Inflow,193292,Operating Activities,Transaction 431
SALE00432,CUST062,2024-03-07,161909,PROD0369,11,195.45,2149.95,Bank Transfer,Completed,CUST062,2023-11-18 10:27:54,61982.12,2023-06-11 20:16:32,2023-01-08 17:20:24,59561.68,Net 30,Paid,TXN00432,2024-03-07,Cash Outflow,52173,Financing Activities,Transaction 432
SALE00433,CUST052,2024-03-08,56976,PROD0426,320,187.84,60108.8,Bank Transfer,Completed,CUST052,2023-07-28 12:28:10,55221.17,2023-04-17 23:36:57,2023-03-09 14:28:10,54755.14,Net 90,Outstanding,TXN00433,2024-03-08,Cash Inflow,83328,Investing Activities,Transaction 433
SALE00434,CUST089,2024-03-09,55506,PROD0220,90,497.79,44801.100000000006,Bank Transfer,Pending,CUST089,2023-11-25 10:09:36,42695.1,2023-02-14 03:33:38,2023-10-06 14:12:42,24343.09,Net 60,Outstanding,TXN00434,2024-03-09,Cash Outflow,62904,Operating Activities,Transaction 434
SALE00435,CUST041,2024-03-10,22800,PROD0065,84,228.71,19211.64,Credit Card,Completed,CUST041,2023-09-25 21:46:20,17442.17,2023-12-22 17:18:55,2023-11-14 07:07:24,17453.14,Net 90,Outstanding,TXN00435,2024-03-10,Cash Outflow,9036,Financing Activities,Transaction 435
SALE00436,CUST031,2024-03-11,128400,PROD0355,470,173.45,81521.5,Cash,Completed,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00436,2024-03-11,Cash Outflow,96810,Financing Activities,Transaction 436
SALE00437,CUST085,2024-03-12,79513,PROD0232,63,294.43,18549.09,Bank Transfer,Pending,CUST085,2023-02-24 21:26:36,32354.309999999998,2023-01-05 12:59:39,2023-01-13 19:02:53,32354.309999999998,Net 60,Paid,TXN00437,2024-03-12,Cash Outflow,20874,Investing Activities,Transaction 437
SALE00438,CUST084,2024-03-13,56672,PROD0328,63,53.5,3370.5,Cash,Pending,CUST084,2023-04-11 07:27:54,38249.73,2023-05-13 16:01:19,2023-02-21 04:00:22,47072.64,Net 60,Paid,TXN00438,2024-03-13,Cash Outflow,10157,Operating Activities,Transaction 438
SALE00439,CUST022,2024-03-14,72856,PROD0443,80,481.22,38497.600000000006,Credit Card,Pending,CUST022,2023-02-07 15:35:30,45090.32,2023-04-15 13:43:15,2023-06-02 18:48:59,47396.95,Net 90,Paid,TXN00439,2024-03-14,Cash Inflow,20632,Operating Activities,Transaction 439
